구역,동,평형,층,층구간,현재조망각,현재조망률,미래차폐위험각,적용차폐계수,감산각,장기조정각,장기조정조망률,현재구간,장기조정구간
2구역,112,25,13,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,112,25,14,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,112,25,15,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,112,25,16,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,112,25,17,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,112,25,18,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,112,25,19,1-20층,62,34.44,35,55.17,19.31,42.69,23.72,31-40%,21-30%
2구역,113,25,1,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,2,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,3,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,4,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,5,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,6,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,7,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,8,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,9,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,10,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,11,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,12,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,13,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,14,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,15,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,16,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,17,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,18,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,19,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,20,1-20층,29,16.11,0,55.17,0,29,16.11,10-20%,10-20%
2구역,113,25,21,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,22,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,23,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,24,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,25,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,26,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,27,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,28,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,29,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,30,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,31,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,32,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,33,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,34,21-40층,29,16.11,0,43.35,0,29,16.11,10-20%,10-20%
2구역,113,25,35,21-40층,35,19.44,0,43.35,0,35,19.44,10-20%,10-20%
2구역,113,25,36,21-40층,35,19.44,0,43.35,0,35,19.44,10-20%,10-20%
2구역,113,25,37,21-40층,35,19.44,0,43.35,0,35,19.44,10-20%,10-20%
2구역,113,25,38,21-40층,35,19.44,0,43.35,0,35,19.44,10-20%,10-20%
2구역,113,25,1,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,2,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,3,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,4,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,5,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,6,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,7,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,8,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,9,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,10,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,11,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,12,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,13,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,14,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,15,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,16,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,17,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,18,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,19,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,20,1-20층,30,16.67,4,55.17,2.21,27.79,15.44,10-20%,10-20%
2구역,113,25,21,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,22,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,23,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,24,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,25,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,26,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,27,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,28,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,29,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,30,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,31,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,32,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,33,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,34,21-40층,65,36.11,39,43.35,16.91,48.09,26.72,31-40%,21-30%
2구역,113,25,35,21-40층,69,38.33,39,43.35,16.91,52.09,28.94,31-40%,21-30%
2구역,113,25,36,21-40층,69,38.33,39,43.35,16.91,52.09,28.94,31-40%,21-30%
2구역,113,25,37,21-40층,69,38.33,39,43.35,16.91,52.09,28.94,31-40%,21-30%
2구역,113,25,38,21-40층,69,38.33,39,43.35,16.91,52.09,28.94,31-40%,21-30%
2구역,113,32,1,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,2,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,3,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,4,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,5,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,6,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,7,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,8,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,9,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,10,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,11,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,12,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,13,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,14,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,15,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,16,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,17,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,18,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,19,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,20,1-20층,14,7.78,7,55.17,3.86,10.14,5.63,10% 이하,10% 이하
2구역,113,32,21,21-40층,55,30.56,48,43.35,20.81,34.19,19,31-40%,10-20%
2구역,113,32,22,21-40층,55,30.56,48,43.35,20.81,34.19,19,31-40%,10-20%
2구역,113,32,23,21-40층,55,30.56,48,43.35,20.81,34.19,19,31-40%,10-20%
2구역,113,32,24,21-40층,55,30.56,48,43.35,20.81,34.19,19,31-40%,10-20%
2구역,113,32,25,21-40층,55,30.56,48,43.35,20.81,34.19,19,31-40%,10-20%
2구역,113,32,26,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,27,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,28,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,29,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,30,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,31,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,32,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,33,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,34,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,35,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,36,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,37,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,32,38,21-40층,70,38.89,48,43.35,20.81,49.19,27.33,31-40%,21-30%
2구역,113,"51,52",1,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",2,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",3,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",4,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",5,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",6,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",7,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",8,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",9,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",10,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",11,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",12,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",13,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",14,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",15,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",16,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",17,1-20층,32,17.78,29,55.17,16,16,8.89,10-20%,10% 이하
2구역,113,"51,52",18,1-20층,34,18.89,29,55.17,16,18,10,10-20%,10-20%
2구역,113,"51,52",19,1-20층,34,18.89,29,55.17,16,18,10,10-20%,10-20%
2구역,113,"51,52",20,1-20층,34,18.89,29,55.17,16,18,10,10-20%,10-20%
2구역,113,"51,52",21,21-40층,52,28.89,46,43.35,19.94,32.06,17.81,21-30%,10-20%
2구역,113,"51,52",22,21-40층,52,28.89,46,43.35,19.94,32.06,17.81,21-30%,10-20%
2구역,113,"51,52",23,21-40층,52,28.89,46,43.35,19.94,32.06,17.81,21-30%,10-20%
2구역,113,"51,52",24,21-40층,52,28.89,46,43.35,19.94,32.06,17.81,21-30%,10-20%
2구역,113,"51,52",25,21-40층,52,28.89,46,43.35,19.94,32.06,17.81,21-30%,10-20%
2구역,113,"51,52",26,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",27,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",28,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",29,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",30,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",31,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",32,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",33,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",34,21-40층,76,42.22,49,43.35,21.24,54.76,30.42,41-50%,31-40%
2구역,113,"51,52",35,21-40층,77,42.78,49,43.35,21.24,55.76,30.98,41-50%,31-40%
2구역,113,"51,52",36,21-40층,77,42.78,49,43.35,21.24,55.76,30.98,41-50%,31-40%
2구역,113,"51,52",37,21-40층,77,42.78,49,43.35,21.24,55.76,30.98,41-50%,31-40%
2구역,113,"51,52",38,21-40층,77,42.78,49,43.35,21.24,55.76,30.98,41-50%,31-40%
2구역,113,41,1,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,2,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,3,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,4,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,5,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,6,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,7,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,8,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,9,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,10,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,11,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,12,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,13,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,14,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,15,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,16,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,17,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,18,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,19,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,20,1-20층,46,25.56,25,55.17,13.79,32.21,17.89,21-30%,10-20%
2구역,113,41,21,21-40층,46,25.56,25,43.35,10.84,35.16,19.53,21-30%,10-20%
2구역,113,41,22,21-40층,46,25.56,25,43.35,10.84,35.16,19.53,21-30%,10-20%
2구역,113,41,23,21-40층,46,25.56,25,43.35,10.84,35.16,19.53,21-30%,10-20%
2구역,113,41,24,21-40층,46,25.56,25,43.35,10.84,35.16,19.53,21-30%,10-20%
2구역,113,41,25,21-40층,46,25.56,25,43.35,10.84,35.16,19.53,21-30%,10-20%
2구역,113,41,26,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,27,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,28,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,29,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,30,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,31,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,32,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,33,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,34,21-40층,68,37.78,33,43.35,14.31,53.69,29.83,31-40%,21-30%
2구역,113,41,35,21-40층,86,47.78,33,43.35,14.31,71.69,39.83,41-50%,31-40%
2구역,113,41,36,21-40층,86,47.78,33,43.35,14.31,71.69,39.83,41-50%,31-40%
2구역,113,41,37,21-40층,86,47.78,33,43.35,14.31,71.69,39.83,41-50%,31-40%
2구역,113,41,38,21-40층,86,47.78,33,43.35,14.31,71.69,39.83,41-50%,31-40%
2구역,114,32,1,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,2,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,3,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,4,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,5,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,6,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,7,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,8,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,9,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,10,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,11,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,12,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,13,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,14,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,15,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,16,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,17,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,18,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,19,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,20,1-20층,10,5.56,0,55.17,0,10,5.56,10% 이하,10% 이하
2구역,114,32,21,21-40층,10,5.56,0,43.35,0,10,5.56,10% 이하,10% 이하
2구역,114,32,22,21-40층,10,5.56,0,43.35,0,10,5.56,10% 이하,10% 이하
2구역,114,32,23,21-40층,10,5.56,0,43.35,0,10,5.56,10% 이하,10% 이하
2구역,114,32,24,21-40층,10,5.56,0,43.35,0,10,5.56,10% 이하,10% 이하
2구역,114,32,25,21-40층,10,5.56,0,43.35,0,10,5.56,10% 이하,10% 이하
2구역,114,32,26,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,27,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,28,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,29,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,30,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,31,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,32,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,32,33,21-40층,24,13.33,9,43.35,3.9,20.1,11.17,10-20%,10-20%
2구역,114,41,1,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,2,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,3,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,4,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,5,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,6,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,7,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,8,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,9,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,10,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,11,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,12,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,13,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,14,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,15,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,16,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,17,1-20층,31,17.22,16,55.17,8.83,22.17,12.32,10-20%,10-20%
2구역,114,41,18,1-20층,34,18.89,16,55.17,8.83,25.17,13.98,10-20%,10-20%
2구역,114,41,19,1-20층,34,18.89,16,55.17,8.83,25.17,13.98,10-20%,10-20%
2구역,114,41,20,1-20층,34,18.89,16,55.17,8.83,25.17,13.98,10-20%,10-20%
2구역,114,41,21,21-40층,38,21.11,16,43.35,6.94,31.06,17.26,21-30%,10-20%
2구역,114,41,22,21-40층,38,21.11,16,43.35,6.94,31.06,17.26,21-30%,10-20%
2구역,114,41,23,21-40층,38,21.11,16,43.35,6.94,31.06,17.26,21-30%,10-20%
2구역,114,41,24,21-40층,38,21.11,16,43.35,6.94,31.06,17.26,21-30%,10-20%
2구역,114,41,25,21-40층,38,21.11,16,43.35,6.94,31.06,17.26,21-30%,10-20%
2구역,114,41,26,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,27,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,28,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,29,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,30,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,31,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,32,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,41,33,21-40층,55,30.56,33,43.35,14.31,40.69,22.61,31-40%,21-30%
2구역,114,32,1,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,2,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,3,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,4,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,5,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,6,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,7,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,8,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,9,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,10,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,11,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,12,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,13,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,14,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,15,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,16,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,17,1-20층,39,21.67,9,55.17,4.97,34.03,18.91,21-30%,10-20%
2구역,114,32,18,1-20층,41,22.78,9,55.17,4.97,36.03,20.02,21-30%,21-30%
2구역,114,32,19,1-20층,41,22.78,9,55.17,4.97,36.03,20.02,21-30%,21-30%
2구역,114,32,20,1-20층,41,22.78,9,55.17,4.97,36.03,20.02,21-30%,21-30%
2구역,114,32,21,21-40층,47,26.11,9,43.35,3.9,43.1,23.94,21-30%,21-30%
2구역,114,32,22,21-40층,47,26.11,9,43.35,3.9,43.1,23.94,21-30%,21-30%
2구역,114,32,23,21-40층,47,26.11,9,43.35,3.9,43.1,23.94,21-30%,21-30%
